id,created_at,buyer,seller,trade_type,btc_amount,btc_traded,fee_btc,btc_amount_less_fee,btc_final,fiat_amount,fiat_fee,fiat_per_btc,currency,exchange_rate,transaction_released_at,online_provider,reference
17851686,2018-01-06 15:32:02+00:00,S.Hussain,neb_401,ONLINE_SELL,0.00781089,0.00773355,0.00007734,0.00773355,0.00781089,200.00,1.98,25861.34,CAD,25861.34,,INTERAC,L17851686BAMMG6
17854999,2018-01-06 17:27:55+00:00,d.jobidon,neb_401,ONLINE_SELL,0.02254098,0.02231780,0.00022318,0.02231780,0.02254098,500.00,4.95,22403.64,CAD,22403.64,,INTERAC,L17854999BAMP07
17855078,2018-01-06 17:30:47+00:00,ktczim,neb_401,ONLINE_SELL,0.11270490,0.11158901,0.00111589,0.11158901,0.11270490,2500.00,24.75,22403.64,CAD,22403.64,,INTERAC,L17855078BAMP2E
17863283,2018-01-06 23:56:53+00:00,Mr.cryptoB,neb_401,ONLINE_SELL,0.08754002,0.08667329,0.00086673,0.08667329,0.08754002,2000.00,19.80,23075.16,CAD,23075.16,,INTERAC,L17863283BAMVEB
17866903,2018-01-07 06:00:47+00:00,webtc,neb_401,ONLINE_SELL,0.01270695,0.01258114,0.00012581,0.01258114,0.01270695,280.00,2.77,22255.53,CAD,22255.53,,INTERAC,L17866903BAMY6V
17889998,2018-01-08 03:51:02+00:00,Dahlioo,neb_401,ONLINE_SELL,0.03799870,0.03762248,0.00037622,0.03762248,0.03799870,800.00,7.92,21263.88,CAD,21263.88,,INTERAC,L17889998BANG0E
17890067,2018-01-08 03:57:42+00:00,Dahlioo,neb_401,ONLINE_SELL,0.03799870,0.03762248,0.00037622,0.03762248,0.03799870,800.00,7.92,21263.88,CAD,21263.88,,INTERAC,L17890067BANG2B
17890017,2018-01-08 03:53:05+00:00,DashawnTOB,neb_401,ONLINE_SELL,0.04749839,0.04702811,0.00047028,0.04702811,0.04749839,1000.00,9.90,21263.88,CAD,21263.88,,INTERAC,L17890017BANG0X
17890977,2018-01-08 05:28:51+00:00,Dataminer28,neb_401,ONLINE_SELL,0.00949968,0.00940562,0.00009406,0.00940562,0.00949968,200.00,1.98,21263.88,CAD,21263.88,,INTERAC,L17890977BANGRL
17890428,2018-01-08 04:36:16+00:00,Torimontana,neb_401,ONLINE_SELL,0.00593730,0.00587851,0.00005879,0.00587851,0.00593730,125.00,1.24,21263.89,CAD,21263.89,,INTERAC,L17890428BANGCC
17912866,2018-01-08 19:32:35+00:00,Hailsbaby,neb_401,ONLINE_SELL,0.03037563,0.03007488,0.00030075,0.03007488,0.03037563,680.00,6.73,22610.23,CAD,22610.23,,INTERAC,L17912866BANXNM
17915522,2018-01-08 21:05:41+00:00,dbirney,neb_401,ONLINE_SELL,0.10214654,0.10113519,0.00101135,0.10113519,0.10214654,2000.00,19.80,19775.51,CAD,19775.51,,INTERAC,L17915522BANZPE
17916460,2018-01-08 21:45:08+00:00,webtc,neb_401,ONLINE_SELL,0.02277868,0.02255315,0.00022553,0.02255315,0.02277868,446.00,4.42,19775.51,CAD,19775.51,,INTERAC,L17916460BAO0FG
17916068,2018-01-08 21:28:52+00:00,GsSandhu,neb_401,ONLINE_SELL,0.03420581,0.03386714,0.00033867,0.03386714,0.03420581,669.74,6.63,19775.51,CAD,19775.51,,INTERAC,L17916068BAO04K
17978243,2018-01-10 19:49:00+00:00,neb_401,kendrick,ONLINE_BUY,0.00799985,0.00799985,0.00008000,0.00791985,0.00791985,136.52,1.37,17237.70,CAD,17065.32,,INTERAC,L17978243BAPC3N
18075315,2018-01-14 04:15:12+00:00,darius195,neb_401,ONLINE_SELL,0.10578874,0.10474133,0.00104741,0.10474133,0.10578874,2000.00,19.80,19094.66,CAD,19094.66,,INTERAC,L18075315BARF03
18076075,2018-01-14 05:41:44+00:00,neb_401,trustworthydealerS,ONLINE_SELL,0.04900872,0.04900872,0.00,0.04900872,0.04900872,909.00,0.00,18547.72,CAD,18547.72,,INTERAC,L18076075BARFL7
18076055,2018-01-14 05:38:45+00:00,neb_401,CostsLow,ONLINE_SELL,0.06173468,0.06173468,0.00,0.06173468,0.06173468,1127.00,0.00,18255.54,CAD,18255.54,,INTERAC,L18076055BARFKN
18076064,2018-01-14 05:40:04+00:00,neb_401,Max_Trader1987,ONLINE_SELL,0.04955753,0.04955753,0.00,0.04955753,0.04955753,914.00,0.00,18443.21,CAD,18443.21,,INTERAC,L18076064BARFKW
18148612,2018-01-16 18:02:26+00:00,neb_401,mkulykov,ONLINE_SELL,0.00639020,0.00639020,0.00,0.00639020,0.00639020,100.00,0.00,15648.96,CAD,15648.96,,INTERAC,L18148612BASZK4
18149520,2018-01-16 18:26:52+00:00,youngpira,neb_401,ONLINE_SELL,0.01567424,0.01551905,0.00015519,0.01551905,0.01567424,250.00,2.48,16109.23,CAD,16109.23,,INTERAC,L18149520BAT09C
18162493,2018-01-17 03:08:02+00:00,LJ4ever,neb_401,ONLINE_SELL,0.02407265,0.02383431,0.00023834,0.02383431,0.02407265,400.00,3.96,16782.53,CAD,16782.53,,INTERAC,L18162493BATA9P
18162737,2018-01-17 03:26:57+00:00,soroush.ta,neb_401,ONLINE_SELL,0.06237005,0.06175252,0.00061753,0.06175252,0.06237005,1000.00,9.90,16193.67,CAD,16193.67,,INTERAC,L18162737BATAGH
18163317,2018-01-17 04:13:07+00:00,h5masood,neb_401,ONLINE_SELL,0.02494802,0.02470101,0.00024701,0.02470101,0.02494802,400.00,3.96,16193.67,CAD,16193.67,,INTERAC,L18163317BATAWL
18186021,2018-01-17 18:14:27+00:00,USeeMeRollinUHating,neb_401,ONLINE_SELL,0.01501953,0.01487082,0.00014871,0.01487082,0.01501953,250.00,2.48,16811.45,CAD,16811.45,,INTERAC,L18186021BATSF9
18185130,2018-01-17 17:48:45+00:00,Marcodude360,neb_401,ONLINE_SELL,0.02270508,0.02248028,0.00022480,0.02248028,0.02270508,351.36,3.48,15629.70,CAD,15629.70,,INTERAC,L18185130BATRQI
18186334,2018-01-17 18:24:00+00:00,bouffard123,neb_401,ONLINE_SELL,0.01501953,0.01487082,0.00014871,0.01487082,0.01501953,250.00,2.48,16811.45,CAD,16811.45,,INTERAC,L18186334BATSNY
18189741,2018-01-17 20:12:27+00:00,sc6406,neb_401,ONLINE_SELL,0.01715773,0.01698785,0.00016988,0.01698785,0.01715773,280.00,2.77,16482.37,CAD,16482.37,,INTERAC,L18189741BATVAL
18189970,2018-01-17 20:18:59+00:00,Morph_Kogan,neb_401,ONLINE_SELL,0.01531940,0.01516772,0.00015168,0.01516772,0.01531940,250.00,2.48,16482.37,CAD,16482.37,,INTERAC,L18189970BATVGY
18201456,2018-01-18 05:49:18+00:00,neb_401,adambest01,ONLINE_BUY,0.00729480,0.00729480,0.00007295,0.00722185,0.00722185,100.00,1.00,13846.87,CAD,13708.40,,INTERAC,L18201456BAU4C0
18256128,2018-01-19 21:36:03+00:00,neb_401,YUNGTY36,ONLINE_BUY,0.01027598,0.01027598,0.00010276,0.01017322,0.01017322,133.00,1.33,13073.54,CAD,12942.80,,INTERAC,L18256128BAVAIO
18256763,2018-01-19 22:05:19+00:00,neb_401,YUNGTY36,ONLINE_BUY,0.01038379,0.01038379,0.00010384,0.01027995,0.01027995,133.00,1.33,12937.81,CAD,12808.43,,INTERAC,L18256763BAVB0B
18257584,2018-01-19 22:47:03+00:00,neb_401,YUNGTY36,ONLINE_BUY,0.01026768,0.01026768,0.00010268,0.01016500,0.01016500,143.00,1.43,14067.88,CAD,13927.20,,INTERAC,L18257584BAVBN4
18308166,2018-01-22 06:47:20+00:00,neb_401,WESTCOASTBITS,ONLINE_BUY,0.01720976,0.01720976,0.00017210,0.01703766,0.01703766,250.00,2.50,14673.38,CAD,14526.64,,INTERAC,L18308166BAWEO6
18322702,2018-01-22 17:14:28+00:00,neb_401,Pcair052,ONLINE_BUY,0.03745978,0.03745978,0.00037460,0.03708518,0.03708518,500.00,5.00,13482.47,CAD,13347.65,,INTERAC,L18322702BAWPVY
18331935,2018-01-22 23:02:30+00:00,Dynastimo,neb_401,ONLINE_SELL,0.01238127,0.01225868,0.00012259,0.01225868,0.01238127,180.00,1.78,14683.47,CAD,14683.47,,INTERAC,L18331935BAWX0F
18341382,2018-01-23 11:04:54+00:00,neb_401,isellcoin,ONLINE_SELL,0.02869354,0.02869354,0.00,0.02869354,0.02869354,400.00,0.00,13940.42,CAD,13940.42,,INTERAC,L18341382BAX4AU
18341558,2018-01-23 11:13:56+00:00,neb_401,isellcoin,ONLINE_SELL,0.14248505,0.14248505,0.00,0.14248505,0.14248505,2000.00,0.00,14036.56,CAD,14036.56,,INTERAC,L18341558BAX4FQ
18341568,2018-01-23 11:14:25+00:00,neb_401,isellcoin,ONLINE_SELL,0.12495939,0.12495939,0.00,0.12495939,0.12495939,1754.00,0.00,14036.56,CAD,14036.56,,INTERAC,L18341568BAX4G0
18351879,2018-01-23 17:26:31+00:00,dbode2015,neb_401,ONLINE_SELL,0.01632193,0.01616033,0.00016160,0.01616033,0.01632193,250.00,2.48,15469.98,CAD,15469.98,,INTERAC,L18351879BAXCEF
18382049,2018-01-24 18:36:32+00:00,JonnyLouis,neb_401,ONLINE_SELL,0.01675270,0.01658683,0.00016587,0.01658683,0.01675270,250.00,2.48,15072.20,CAD,15072.20,,INTERAC,L18382049BAXZOH
18384162,2018-01-24 19:56:41+00:00,JonnyLouis,neb_401,ONLINE_SELL,0.01675270,0.01658683,0.00016587,0.01658683,0.01675270,250.00,2.48,15072.20,CAD,15072.20,,INTERAC,L18384162BAY1B6
18383657,2018-01-24 19:36:50+00:00,KristineBabey,neb_401,ONLINE_SELL,0.18092913,0.17913775,0.00179138,0.17913775,0.18092913,2700.00,26.73,15072.20,CAD,15072.20,,INTERAC,L18383657BAY0X5
18401671,2018-01-25 13:47:12+00:00,Gusrocca,neb_401,ONLINE_SELL,0.02086267,0.02065611,0.00020656,0.02065611,0.02086267,300.00,2.97,14523.55,CAD,14523.55,,INTERAC,L18401671BAYETJ
18404680,2018-01-25 15:33:02+00:00,webtc,neb_401,ONLINE_SELL,0.04304995,0.04262371,0.00042624,0.04262371,0.04304995,650.00,6.44,15249.73,CAD,15249.73,,INTERAC,L18404680BAYH54
18404811,2018-01-25 15:37:07+00:00,webtc,neb_401,ONLINE_SELL,0.04544549,0.04499553,0.00044996,0.04499553,0.04544549,650.00,6.44,14445.88,CAD,14445.88,,INTERAC,L18404811BAYH8R
18401614,2018-01-25 13:45:05+00:00,Brian22mark,neb_401,ONLINE_SELL,0.03477111,0.03442684,0.00034427,0.03442684,0.03477111,500.00,4.95,14523.55,CAD,14523.55,,INTERAC,L18401614BAYERY
18417925,2018-01-26 01:25:18+00:00,Brennan101,neb_401,ONLINE_SELL,0.01010016,0.01000016,0.00010000,0.01000016,0.01010016,150.00,1.49,14999.76,CAD,14999.76,,INTERAC,L18417925BAYRD1
18436069,2018-01-26 17:28:23+00:00,Frankie_Duck,neb_401,ONLINE_SELL,0.27334994,0.27064350,0.00270644,0.27064350,0.27334994,4000.00,39.60,14779.59,CAD,14779.59,,INTERAC,L18436069BAZ5D1
18439015,2018-01-26 19:16:45+00:00,webtc,neb_401,ONLINE_SELL,0.01666768,0.01650265,0.00016503,0.01650265,0.01666768,250.00,2.48,15149.08,CAD,15149.08,,INTERAC,L18439015BAZ7MV
18442575,2018-01-26 21:40:35+00:00,crowley4201,neb_401,ONLINE_SELL,0.12666884,0.12541469,0.00125415,0.12541469,0.12666884,1900.00,18.81,15149.74,CAD,15149.74,,INTERAC,L18442575BAZADR
18446975,2018-01-27 02:52:29+00:00,NathanKim42,neb_401,ONLINE_SELL,0.01716693,0.01699696,0.00016997,0.01699696,0.01716693,250.00,2.48,14708.51,CAD,14708.51,,INTERAC,L18446975BAZDRZ
18447290,2018-01-27 03:30:49+00:00,webtc,neb_401,ONLINE_SELL,0.03434617,0.03400611,0.00034006,0.03400611,0.03434617,500.00,4.95,14703.24,CAD,14703.24,,INTERAC,L18447290BAZE0Q
18469454,2018-01-28 03:18:35+00:00,miaoyu319,neb_401,ONLINE_SELL,0.01734898,0.01717721,0.00017177,0.01717721,0.01734898,259.00,2.56,15078.12,CAD,15078.12,,INTERAC,L18469454BAZV4E
18469433,2018-01-28 03:15:43+00:00,banban1346589,neb_401,ONLINE_SELL,0.02454981,0.02430674,0.00024307,0.02430674,0.02454981,366.50,3.63,15078.12,CAD,15078.12,,INTERAC,L18469433BAZV3T
18487674,2018-01-29 00:28:45+00:00,webtc,neb_401,ONLINE_SELL,0.01650801,0.01634456,0.00016345,0.01634456,0.01650801,250.00,2.48,15295.61,CAD,15295.61,,INTERAC,L18487674BB096I
18487886,2018-01-29 00:48:17+00:00,webtc,neb_401,ONLINE_SELL,0.00645853,0.00639458,0.00006395,0.00639458,0.00645853,100.00,0.99,15638.24,CAD,15638.24,,INTERAC,L18487886BB09CE
18511252,2018-01-29 21:37:57+00:00,neb_401,kenmincc,ONLINE_BUY,0.04383655,0.04383655,0.00043837,0.04339818,0.04339818,576.00,5.76,13272.45,CAD,13139.72,,INTERAC,L18511252BB0RDG
18516363,2018-01-30 03:39:11+00:00,Dataminer28,neb_401,ONLINE_SELL,0.01375642,0.01362022,0.00013620,0.01362022,0.01375642,200.00,1.98,14684.05,CAD,14684.05,,INTERAC,L18516363BB0VBF
18526157,2018-01-30 14:00:18+00:00,webtc,neb_401,ONLINE_SELL,0.06190390,0.06129099,0.00061291,0.06129099,0.06190390,900.00,8.91,14684.05,CAD,14684.05,,INTERAC,L18526157BB12VH
18539779,2018-01-30 21:58:02+00:00,TRAVIS_STRUBE,neb_401,ONLINE_SELL,0.06830184,0.06762558,0.00067626,0.06762558,0.06830184,1050.00,10.40,15526.67,CAD,15526.67,,INTERAC,L18539779BB1DDV
18543277,2018-01-31 01:21:39+00:00,Michealms,neb_401,ONLINE_SELL,0.00748148,0.00740741,0.00007407,0.00740741,0.00748148,100.00,0.99,13500.00,CAD,13500.00,,INTERAC,L18543277BB1G31
18560628,2018-01-31 17:07:47+00:00,neb_401,Mackay1323,ONLINE_BUY,0.01029964,0.01029964,0.00010300,0.01019664,0.01019664,120.00,1.20,11768.58,CAD,11650.89,,INTERAC,L18560628BB1TH0
18569189,2018-01-31 23:09:47+00:00,webtc,neb_401,ONLINE_SELL,0.03896520,0.03857941,0.00038579,0.03857941,0.03896520,500.00,4.95,12960.28,CAD,12960.28,,INTERAC,L18569189BB202T
18567671,2018-01-31 21:42:03+00:00,sagaradlakha,neb_401,ONLINE_SELL,0.15672838,0.15517661,0.00155177,0.15517661,0.15672838,2000.00,19.80,12888.54,CAD,12888.54,,INTERAC,L18567671BB1YWN
18599901,2018-02-01 22:48:53+00:00,cormskis,neb_401,ONLINE_SELL,0.21883052,0.21666388,0.00216664,0.21666388,0.21883052,2500.00,24.75,11538.61,CAD,11538.61,,INTERAC,L18599901BB2NRX
18601313,2018-02-02 00:11:49+00:00,Melnychuk3,neb_401,ONLINE_SELL,0.06312505,0.06250005,0.00062500,0.06250005,0.06312505,750.00,7.43,11999.99,CAD,11999.99,,INTERAC,L18601313BB2OV5
18603156,2018-02-02 02:09:46+00:00,Huss.am,neb_401,ONLINE_SELL,0.04251680,0.04209584,0.00042096,0.04209584,0.04251680,470.00,4.65,11165.00,CAD,11165.00,,INTERAC,L18603156BB2QAC
18603173,2018-02-02 02:11:10+00:00,acetique,neb_401,ONLINE_SELL,0.04523063,0.04478280,0.00044783,0.04478280,0.04523063,500.00,4.95,11165.00,CAD,11165.00,,INTERAC,L18603173BB2QAT
18639299,2018-02-03 07:07:59+00:00,tonyqc11,neb_401,ONLINE_SELL,0.00657606,0.00651095,0.00006511,0.00651095,0.00657606,80.00,0.79,12286.99,CAD,12286.99,,INTERAC,L18639299BB3I6B
18706415,2018-02-05 21:18:09+00:00,Valeriie28,neb_401,ONLINE_SELL,0.00149320,0.00147842,0.00001478,0.00147842,0.00149320,15.00,0.15,10145.97,CAD,10145.97,,INTERAC,L18706415BB4XYN
18708917,2018-02-05 23:11:01+00:00,jonogame,neb_401,ONLINE_SELL,0.00172160,0.00170455,0.00001705,0.00170455,0.00172160,15.00,0.15,8799.98,CAD,8799.98,,INTERAC,L18708917BB4ZW5
18711116,2018-02-06 01:36:09+00:00,Dataminer28,neb_401,ONLINE_SELL,0.00208785,0.00206718,0.00002067,0.00206718,0.00208785,20.00,0.20,9675.02,CAD,9675.02,,INTERAC,L18711116BB51L8
18711053,2018-02-06 01:32:03+00:00,levishantz,neb_401,ONLINE_SELL,0.11642652,0.11527378,0.00115274,0.11527378,0.11642652,1000.00,9.90,8675.00,CAD,8675.00,,INTERAC,L18711053BB51JH
18714095,2018-02-06 05:32:09+00:00,annoubrown,neb_401,ONLINE_SELL,0.02148937,0.02127660,0.00021277,0.02127660,0.02148937,200.00,1.98,9400.00,CAD,9400.00,,INTERAC,L18714095BB53VZ
18714749,2018-02-06 06:16:44+00:00,3285429606634-59876357977634,neb_401,ONLINE_SELL,0.02885714,0.02857143,0.00028571,0.02857143,0.02885714,280.00,2.77,9800.00,CAD,9800.00,,INTERAC,L18714749BB54E5
18744515,2018-02-07 03:17:18+00:00,ColoradoYa,neb_401,LOCAL_SELL,0.06122350,0.06061733,0.00060617,0.06061733,0.06122350,600.00,5.94,9898.16,CAD,9898.16,,,L18744515BB5RCZ
18744688,2018-02-07 03:35:32+00:00,Kaliprem,neb_401,ONLINE_SELL,0.04184360,0.04142931,0.00041429,0.04142931,0.04184360,400.00,3.96,9655.00,CAD,9655.00,,INTERAC,L18744688BB5RHS
18745299,2018-02-07 04:46:10+00:00,GMTarx,neb_401,ONLINE_SELL,0.01003236,0.00993303,0.00009933,0.00993303,0.01003236,100.00,0.99,10067.42,CAD,10067.42,,INTERAC,L18745299BB5RYR
18748254,2018-02-07 08:35:46+00:00,dtwinscoin,neb_401,ONLINE_SELL,0.12163428,0.12042998,0.00120430,0.12042998,0.12163428,1500.00,14.85,12455.37,CAD,12455.37,,INTERAC,L18748254BB5U8U
18761879,2018-02-07 16:26:44+00:00,nex13,neb_401,ONLINE_SELL,0.07953979,0.07875227,0.00078752,0.07875227,0.07953979,870.00,8.61,11047.30,CAD,11047.30,,INTERAC,L18761879BB64RB
18761602,2018-02-07 16:17:32+00:00,Robag,neb_401,ONLINE_SELL,0.04542188,0.04497216,0.00044972,0.04497216,0.04542188,500.00,4.95,11117.99,CAD,11117.99,,INTERAC,L18761602BB64JM
18769837,2018-02-07 21:20:06+00:00,neb_401,YawLife,ONLINE_BUY,0.19669010,0.19669010,0.00196690,0.19472320,0.19472320,2000.00,20.00,10270.99,CAD,10168.28,,INTERAC,L18769837BB6AWD
18777158,2018-02-08 07:09:36+00:00,hexstatic,neb_401,ONLINE_SELL,0.00092472,0.00091556,0.00000916,0.00091556,0.00092472,10.00,0.10,10922.28,CAD,10922.28,,INTERAC,L18777158BB6GJQ
18784131,2018-02-08 13:24:29+00:00,dbode2015,neb_401,ONLINE_SELL,0.00790397,0.00782571,0.00007826,0.00782571,0.00790397,100.00,0.99,12778.39,CAD,12778.39,,INTERAC,L18784131BB6LXF
18778440,2018-02-08 08:38:53+00:00,jsadlier,neb_401,ONLINE_SELL,0.02215725,0.02193787,0.00021938,0.02193787,0.02215725,250.00,2.48,11395.82,CAD,11395.82,,INTERAC,L18778440BB6HJC
18792172,2018-02-08 18:27:50+00:00,awazafunds,neb_401,ONLINE_SELL,0.09194532,0.09103497,0.00091035,0.09103497,0.09194532,1000.00,9.90,10984.79,CAD,10984.79,,INTERAC,L18792172BB6S4S
18795174,2018-02-08 20:26:10+00:00,todexred,neb_401,ONLINE_SELL,0.12263810,0.12142386,0.00121424,0.12142386,0.12263810,1500.00,14.85,12353.42,CAD,12353.42,,INTERAC,L18795174BB6UG6
18799337,2018-02-09 00:11:29+00:00,neb_401,adambest01,ONLINE_BUY,0.01402929,0.01402929,0.00014029,0.01388900,0.01388900,140.00,1.40,10079.92,CAD,9979.12,,INTERAC,L18799337BB6XNT
18799130,2018-02-08 23:57:43+00:00,neb_401,Danijrm,ONLINE_BUY,0.00498922,0.00498922,0.00004989,0.00493933,0.00493933,50.00,0.50,10122.83,CAD,10021.61,,INTERAC,L18799130BB6XI2
18800064,2018-02-09 01:05:14+00:00,HornyTurtle,neb_401,ONLINE_SELL,0.05151003,0.05100003,0.00051000,0.05100003,0.05151003,525.77,5.21,10309.21,CAD,10309.21,,INTERAC,L18800064BB6Y80
18800116,2018-02-09 01:08:48+00:00,Roundit,neb_401,ONLINE_SELL,0.01181892,0.01170190,0.00011702,0.01170190,0.01181892,125.00,1.24,10682.03,CAD,10682.03,,INTERAC,L18800116BB6Y9G
18803978,2018-02-09 07:19:09+00:00,neb_401,cashtradesottawa,ONLINE_SELL,0.04423710,0.04423710,0.00,0.04423710,0.04423710,500.00,0.00,11302.73,CAD,11302.73,,INTERAC,L18803978BB718Q
18803964,2018-02-09 07:18:09+00:00,neb_401,cashtradesottawa,ONLINE_SELL,0.04423710,0.04423710,0.00,0.04423710,0.04423710,500.00,0.00,11302.73,CAD,11302.73,,INTERAC,L18803964BB718C
18803772,2018-02-09 07:01:17+00:00,neb_401,bitcoininvestor16,ONLINE_SELL,0.20066017,0.20066017,0.00,0.20066017,0.20066017,2200.00,0.00,10963.81,CAD,10963.81,,INTERAC,L18803772BB7130
18803780,2018-02-09 07:02:03+00:00,neb_401,bitcoininvestor16,ONLINE_SELL,0.10808287,0.10808287,0.00,0.10808287,0.10808287,1185.00,0.00,10963.81,CAD,10963.81,,INTERAC,L18803780BB7138
18805492,2018-02-09 08:58:22+00:00,yeldarb1992,neb_401,ONLINE_SELL,0.02878017,0.02849522,0.00028495,0.02849522,0.02878017,330.00,3.27,11580.89,CAD,11580.89,,INTERAC,L18805492BB72ES
18805944,2018-02-09 09:24:46+00:00,yeldarb1992,neb_401,ONLINE_SELL,0.01683833,0.01667161,0.00016672,0.01667161,0.01683833,200.00,1.98,11996.44,CAD,11996.44,,INTERAC,L18805944BB72RC
18806544,2018-02-09 09:58:13+00:00,Jaylodoen,neb_401,ONLINE_SELL,0.00294671,0.00291753,0.00002918,0.00291753,0.00294671,35.00,0.35,11996.45,CAD,11996.45,,INTERAC,L18806544BB7380
18822860,2018-02-09 20:14:56+00:00,h5masood,neb_401,ONLINE_SELL,0.17316670,0.17145218,0.00171452,0.17145218,0.17316670,2000.00,19.80,11665.06,CAD,11665.06,,INTERAC,L18822860BB7FT8
18828386,2018-02-10 01:33:00+00:00,mzhawk9,neb_401,ONLINE_SELL,0.02573659,0.02548177,0.00025482,0.02548177,0.02573659,305.00,3.02,11969.34,CAD,11969.34,,INTERAC,L18828386BB7K2Q
18835461,2018-02-10 10:54:21+00:00,djenakcr,neb_401,ONLINE_SELL,0.00437363,0.00433033,0.00004330,0.00433033,0.00437363,50.00,0.50,11546.46,CAD,11546.46,,INTERAC,L18835461BB7PJ9
18836433,2018-02-10 11:43:05+00:00,Chuis1,neb_401,ONLINE_SELL,0.04373631,0.04330328,0.00043303,0.04330328,0.04373631,500.00,4.95,11546.47,CAD,11546.47,,INTERAC,L18836433BB7QA9
18836132,2018-02-10 11:29:37+00:00,djenakcr,neb_401,ONLINE_SELL,0.00437363,0.00433033,0.00004330,0.00433033,0.00437363,50.00,0.50,11546.46,CAD,11546.46,,INTERAC,L18836132BB7Q1W
18835313,2018-02-10 10:45:57+00:00,neb_401,brettharvey,ONLINE_BUY,0.13478867,0.13478867,0.00134789,0.13344078,0.13344078,1400.00,14.00,10491.55,CAD,10386.63,,INTERAC,L18835313BB7PF5
18836052,2018-02-10 11:25:48+00:00,jepettoo,neb_401,ONLINE_SELL,0.00699781,0.00692852,0.00006929,0.00692852,0.00699781,80.00,0.79,11546.48,CAD,11546.48,,INTERAC,L18836052BB7PZO
18839492,2018-02-10 14:14:57+00:00,dbode2015,neb_401,ONLINE_SELL,0.00437363,0.00433033,0.00004330,0.00433033,0.00437363,50.00,0.50,11546.46,CAD,11546.46,,INTERAC,L18839492BB7SN8
18839393,2018-02-10 14:10:43+00:00,Papache,neb_401,ONLINE_SELL,0.00262418,0.00259820,0.00002598,0.00259820,0.00262418,30.00,0.30,11546.46,CAD,11546.46,,INTERAC,L18839393BB7SKH
18842858,2018-02-10 16:29:30+00:00,CryptoTko,neb_401,ONLINE_SELL,0.04361894,0.04318707,0.00043187,0.04318707,0.04361894,500.00,4.95,11577.54,CAD,11577.54,,INTERAC,L18842858BB7V8Q
18843815,2018-02-10 17:13:28+00:00,CryptoTko,neb_401,ONLINE_SELL,0.04361894,0.04318707,0.00043187,0.04318707,0.04361894,500.00,4.95,11577.54,CAD,11577.54,,INTERAC,L18843815BB7VZB
18845757,2018-02-10 18:41:11+00:00,berkeleycat,neb_401,ONLINE_SELL,0.00872378,0.00863741,0.00008637,0.00863741,0.00872378,100.00,0.99,11577.54,CAD,11577.54,,INTERAC,L18845757BB7XH9
18850283,2018-02-10 22:58:03+00:00,ahallsworth,neb_401,ONLINE_SELL,0.00671638,0.00664988,0.00006650,0.00664988,0.00671638,78.00,0.77,11729.53,CAD,11729.53,,INTERAC,L18850283BB80YZ
18852427,2018-02-11 02:36:46+00:00,neb_401,ataollahrasinasiri,ONLINE_SELL,0.13249115,0.13249115,0.00,0.13249115,0.13249115,1380.00,0.00,10415.79,CAD,10415.79,,INTERAC,L18852427BB82MJ
18852549,2018-02-11 02:58:39+00:00,neb_401,ataollahrasinasiri,ONLINE_SELL,0.04815360,0.04815360,0.00,0.04815360,0.04815360,500.00,0.00,10383.44,CAD,10383.44,,INTERAC,L18852549BB82PX
18852662,2018-02-11 03:16:26+00:00,neb_401,ataollahrasinasiri,ONLINE_SELL,0.29236859,0.29236859,0.00,0.29236859,0.29236859,3000.00,0.00,10261.02,CAD,10261.02,,INTERAC,L18852662BB82T2
18854365,2018-02-11 07:14:17+00:00,neb_401,bonedome,ONLINE_BUY,0.02059956,0.02059956,0.00020600,0.02039356,0.02039356,190.00,1.90,9316.67,CAD,9223.50,,INTERAC,L18854365BB844D
18854455,2018-02-11 07:22:11+00:00,pauliblarti,neb_401,ONLINE_SELL,0.02398488,0.02374741,0.00023747,0.02374741,0.02398488,261.09,2.59,10994.46,CAD,10994.46,,INTERAC,L18854455BB846V
18871504,2018-02-12 04:30:07+00:00,kadijames,neb_401,ONLINE_SELL,0.00725610,0.00718426,0.00007184,0.00718426,0.00725610,85.00,0.84,11831.42,CAD,11831.42,,INTERAC,L18871504BB8HCG
18872200,2018-02-12 06:04:13+00:00,bducharme,neb_401,ONLINE_SELL,0.00087234,0.00086370,0.00000864,0.00086370,0.00087234,10.00,0.10,11578.09,CAD,11578.09,,INTERAC,L18872200BB8HVS
18872580,2018-02-12 06:41:15+00:00,Eric-BTC,neb_401,ONLINE_BUY,0.02770454,0.02770454,0.00,0.02770454,0.02770454,300.00,0.00,10828.55,CAD,10828.55,,PAYPAL,L18872580BB8I6C
18895181,2018-02-13 01:17:26+00:00,agxkillax,neb_401,ONLINE_SELL,0.00084846,0.00084006,0.00000840,0.00084006,0.00084846,10.00,0.10,11903.91,CAD,11903.91,,INTERAC,L18895181BB8ZM5
18898484,2018-02-13 07:16:07+00:00,Simon105,neb_401,ONLINE_SELL,0.01709821,0.01692892,0.00016929,0.01692892,0.01709821,200.00,1.98,11814.10,CAD,11814.10,,INTERAC,L18898484BB925W
18906176,2018-02-13 14:32:54+00:00,neb_401,subak,ONLINE_SELL,0.08726300,0.08726300,0.00,0.08726300,0.08726300,1000.00,0.00,11459.61,CAD,11459.61,,INTERAC,L18906176BB983K
